a,b,c,d,pos,vel,acc
0.1,0.1,1.6681005372000592,27.825594022071257,"(1240.71883227448, 0.945, 8391.689715050565)","(1105.6417496328672, 0.9975, 11950.14631979199)","(652.0369407605741, 0.9991666666666666, 8690.365441144466)"
0.1,0.1,1.6681005372000592,464.1588833612782,"(1456.3248657686206, 0.6583333333333333, 4481.21996739408)","(1846.2664703205755, 0.7525, 9112.66534266757)","(1518.7143135137987, 0.7975, 9050.989682018393)"
0.1,0.1,1.6681005372000592,7742.636826811277,"(1711.4924016648833, 0.39666666666666667, 2344.0262887151666)","(3123.554013054827, 0.485, 6496.563547285709)","(3653.6693331630713, 0.5025, 8815.764889618153)"
0.1,0.1,1.6681005372000592,129154.96650148854,"(2007.2691876913266, 0.1425, 1280.842089834076)","(5310.953952794071, 0.2683333333333333, 4570.522441484762)","(8888.828292701688, 0.295, 8319.472348942343)"
0.1,0.1,1.6681005372000592,2154434.6900318866,"(2342.497372179854, 0.03833333333333333, 955.9120454353742)","(9046.391949514515, 0.08, 3909.5972318926374)","(21728.54945571203, 0.0975, 8831.689887700015)"
0.1,0.1,1.6681005372000592,35938136.638046406,"(2711.9682286900975, 0.0125, 942.2806318229464)","(15426.077688642148, 0.018333333333333333, 4762.789692142305)","(53344.14684699218, 0.015833333333333335, 13371.35333430642)"
0.1,0.1,1.6681005372000592,599484250.3189421,"(3104.3272453337518, 0.0033333333333333335, 1024.8141601793209)","(26358.537329643572, 0.0033333333333333335, 7221.951599196124)","(131813.97745225544, 0.0025, 27576.070330020044)"
0.1,0.1,1.6681005372000592,10000000000.0,"(3500.0107172661587, 0.0, 1149.9577949435075)","(45253.59970046366, 0.0008333333333333334, 12039.629308638996)","(329205.00087360595, 0.0008333333333333334, 65709.74095000865)"
0.1,0.1,27.825594022071257,0.1,"(1047.595363578789, 0.9941666666666666, 11880.469945911796)","(663.458822511083, 0.9975, 12129.801369113855)","(298.20097367844295, 0.9991666666666666, 6766.513599874765)"
0.1,0.1,27.825594022071257,1.6681005372000592,"(1106.5491181728657, 0.9491666666666667, 10446.098344124546)","(778.6647919717203, 0.9666666666666667, 11872.583423249584)","(377.26264195053136, 0.97, 7187.122005099271)"
0.1,0.1,27.825594022071257,27.825594022071257,"(1249.215957752845, 0.9008333333333334, 7300.030962898198)","(1131.8329996225016, 0.9975, 10752.261584156462)","(679.2346614282749, 0.9991666666666666, 8092.9116127304405)"
0.1,0.1,27.825594022071257,464.1588833612782,"(1457.6362968129683, 0.655, 4363.707967507111)","(1852.0806727653994, 0.7483333333333333, 8909.258875537385)","(1527.2054114388584, 0.7858333333333334, 8896.750720689315)"
0.1,0.1,27.825594022071257,7742.636826811277,"(1711.6834214970422, 0.3958333333333333, 2336.53540269871)","(3124.7874555307167, 0.485, 6476.996875931104)","(3656.217075725611, 0.5016666666666667, 8794.119225829007)"
0.1,0.1,27.825594022071257,129154.96650148854,"(2007.2961849439168, 0.1425, 1280.448886747581)","(5311.211739645923, 0.2683333333333333, 4568.95528822799)","(8889.584380306844, 0.295, 8316.902583815336)"
0.1,0.1,27.825594022071257,2154434.6900318866,"(2342.5010615931496, 0.03833333333333333, 955.8945918392528)","(9046.445322052257, 0.08, 3909.4944240788495)","(21728.77259226355, 0.0975, 8831.437325047018)"
0.1,0.1,27.825594022071257,35938136.638046406,"(2711.968714138919, 0.011666666666666667, 942.2798641219487)","(15426.088703038506, 0.018333333333333333, 4762.783123664123)","(53344.21264227858, 0.015833333333333335, 13371.329450326972)"
0.1,0.1,27.825594022071257,599484250.3189421,"(3104.3273064304026, 0.0033333333333333335, 1024.8141451144606)","(26358.53961220072, 0.0033333333333333335, 7221.95154356775)","(131813.99693553292, 0.0025, 27576.069262076177)"
0.1,0.1,27.825594022071257,10000000000.0,"(3500.0107245298896, 0.0, 1149.9577952401173)","(45253.600180075395, 0.0008333333333333334, 12039.629342313501)","(329205.00672397914, 0.0008333333333333334, 65709.74099045574)"
0.1,0.1,464.1588833612782,0.1,"(1264.8702294989325, 0.8375, 5037.838977492402)","(1204.924730106835, 0.9608333333333333, 8098.973992537068)","(776.0479553161248, 0.9816666666666667, 6565.900318222779)"
0.1,0.1,464.1588833612782,1.6681005372000592,"(1275.1552291519904, 0.7358333333333333, 4783.180173730105)","(1233.5006103638211, 0.865, 7798.107465810711)","(804.1405693699618, 0.8925, 6378.998554358145)"
0.1,0.1,464.1588833612782,27.825594022071257,"(1329.2020663576402, 0.6666666666666666, 4338.531564460307)","(1395.4879657174388, 0.7516666666666667, 7597.180873179971)","(973.5806828016066, 0.7658333333333334, 6591.504362111189)"
0.1,0.1,464.1588833612782,464.1588833612782,"(1477.0464410013235, 0.5733333333333334, 3468.7083912733056)","(1939.2785249263975, 0.6783333333333333, 7408.395526123771)","(1656.4147015091246, 0.7108333333333333, 7780.885250457651)"
0.1,0.1,464.1588833612782,7742.636826811277,"(1714.8152778368813, 0.38333333333333336, 2229.9005760922455)","(3145.0490968217773, 0.48083333333333333, 6200.904244232421)","(3698.1604552855015, 0.49666666666666665, 8489.071473569358)"
0.1,0.1,464.1588833612782,129154.96650148854,"(2007.7454875596566, 0.1425, 1274.0373627062359)","(5315.503148356941, 0.2683333333333333, 4543.410227698086)","(8902.17486051732, 0.295, 8275.013171585084)"
0.1,0.1,464.1588833612782,2154434.6900318866,"(2342.562586129234, 0.03833333333333333, 955.6043228079429)","(9047.335396817287, 0.08, 3907.7851397456757)","(21732.49389650687, 0.0975, 8827.237651085085)"
0.1,0.1,464.1588833612782,35938136.638046406,"(2711.9768115995375, 0.011666666666666667, 942.267063689696)","(15426.27242821509, 0.018333333333333333, 4762.673608563835)","(53345.310141032125, 0.015833333333333335, 13370.931223961648)"
0.1,0.1,464.1588833612782,599484250.3189421,"(3104.328325578929, 0.0033333333333333335, 1024.8138938391191)","(26358.577687394227, 0.0033333333333333335, 7221.95061603091)","(131814.32193466218, 0.0025, 27576.051449773273)"
0.1,0.1,464.1588833612782,10000000000.0,"(3500.0108456961393, 0.0, 1149.9578001882453)","(45253.608180477306, 0.0008333333333333334, 12039.629904045873)","(329205.1043137297, 0.0008333333333333334, 65709.74166521605)"
0.1,0.1,7742.636826811277,0.1,"(1557.9823087409372, 0.3883333333333333, 1931.5472821914914)","(2360.3802884851084, 0.43333333333333335, 4605.921112562666)","(2368.7366853557432, 0.455, 5499.005252972331)"
0.1,0.1,7742.636826811277,1.6681005372000592,"(1558.9172227371841, 0.3883333333333333, 1927.658701380361)","(2364.5238155158313, 0.4325, 4594.98848948069)","(2375.120582584342, 0.4533333333333333, 5486.52084017776)"
0.1,0.1,7742.636826811277,27.825594022071257,"(1568.6500542096455, 0.37916666666666665, 1903.3234661378922)","(2408.0790729253, 0.41833333333333333, 4531.848921140004)","(2442.7201423945503, 0.435, 5423.271318465355)"
0.1,0.1,7742.636826811277,464.1588833612782,"(1615.4256245768586, 0.36083333333333334, 1859.3527166728586)","(2629.7387899680234, 0.425, 4620.119470099431)","(2802.6493142753648, 0.4325, 5754.487290021211)"
0.1,0.1,7742.636826811277,7742.636826811277,"(1756.464337611841, 0.30583333333333335, 1647.6415399942875)","(3421.650466041665, 0.3883333333333333, 4753.047590602976)","(4287.669903046302, 0.4058333333333333, 6904.946867683972)"
0.1,0.1,7742.636826811277,129154.96650148854,"(2014.969345910589, 0.13166666666666665, 1195.6682768265607)","(5384.80726263771, 0.25416666666666665, 4232.673897878032)","(9106.489814822238, 0.2825, 7764.999293423543)"
0.1,0.1,7742.636826811277,2154434.6900318866,"(2343.5837561548315, 0.03666666666666667, 950.9929740549867)","(9062.118588535586, 0.07583333333333334, 3880.7587656908395)","(21794.33845620359, 0.09666666666666666, 8760.690781832502)"
0.1,0.1,7742.636826811277,35938136.638046406,"(2712.111798193841, 0.011666666666666667, 942.055084590992)","(15429.335473846078, 0.018333333333333333, 4760.861628468289)","(53363.608431490145, 0.015833333333333335, 13364.338811442069)"
0.1,0.1,7742.636826811277,599484250.3189421,"(3104.3453246008303, 0.0033333333333333335, 1024.8097083390062)","(26359.2127768988, 0.0033333333333333335, 7221.935255075302)","(131819.74282300955, 0.0025, 27575.754899355157)"
0.1,0.1,7742.636826811277,10000000000.0,"(3500.012866849422, 0.0, 1149.957882832287)","(45253.74163410039, 0.0008333333333333334, 12039.639276473528)","(329206.73211049556, 0.0008333333333333334, 65709.75293817515)"
0.1,0.1,129154.96650148854,0.1,"(1924.8540497683532, 0.11083333333333334, 965.5313107607656)","(4737.885602972349, 0.19583333333333333, 2871.213354194942)","(7583.454461123341, 0.21416666666666667, 4576.035697089766)"
0.1,0.1,129154.96650148854,1.6681005372000592,"(1924.9195234099031, 0.11083333333333334, 965.5360657930531)","(4738.369967474337, 0.19583333333333333, 2871.474596717195)","(7584.651045325509, 0.21416666666666667, 4576.944831165315)"
0.1,0.1,129154.96650148854,27.825594022071257,"(1925.9199697117667, 0.11, 965.6316920078148)","(4745.774755519922, 0.19583333333333333, 2875.416566944166)","(7602.950082483106, 0.21416666666666667, 4590.486786939384)"
0.1,0.1,129154.96650148854,464.1588833612782,"(1934.6290078581362, 0.11, 967.0225113542075)","(4810.695060187755, 0.1975, 2907.1156551749477)","(7764.207266456931, 0.21416666666666667, 4693.360487004253)"
0.1,0.1,129154.96650148854,7742.636826811277,"(1972.3707094928811, 0.08833333333333333, 968.5227360906698)","(5104.044488661242, 0.19333333333333333, 3025.3979194938915)","(8515.970197727329, 0.21416666666666667, 5085.9487805072595)"
0.1,0.1,129154.96650148854,129154.96650148854,"(2096.0267106736133, 0.051666666666666666, 942.9920058307649)","(6203.521931167369, 0.18083333333333335, 3274.1248707891036)","(11651.219749382191, 0.20416666666666666, 6175.451432232128)"
0.1,0.1,129154.96650148854,2154434.6900318866,"(2359.382331669869, 0.025833333333333333, 908.0236912698458)","(9293.214078046589, 0.06, 3640.512739552899)","(22770.62534806451, 0.08, 8155.892629820946)"
0.1,0.1,129154.96650148854,35938136.638046406,"(2714.339799093724, 0.009166666666666667, 938.9031768322868)","(15479.974759154387, 0.018333333333333333, 4734.327980983796)","(53666.41736099328, 0.014166666666666666, 13266.919202524728)"
0.1,0.1,129154.96650148854,599484250.3189421,"(3104.628497051826, 0.0033333333333333335, 1024.7415406207826)","(26369.794783889094, 0.0033333333333333335, 7221.709433167639)","(131910.0547630683, 0.0025, 27570.965909741717)"
0.1,0.1,129154.96650148854,10000000000.0,"(3500.046575718346, 0.0, 1149.959290344393)","(45255.967462093075, 0.0008333333333333334, 12039.796219611291)","(329233.8609710634, 0.0008333333333333334, 65709.94578161222)"
0.1,0.1,2154434.6900318866,0.1,"(2364.4109827478146, 0.0075, 816.1122261231927)","(9599.47613441417, 0.014166666666666666, 2884.0976019186132)","(24675.19922919113, 0.013333333333333334, 5345.847151631877)"
0.1,0.1,2154434.6900318866,1.6681005372000592,"(2364.4143522113272, 0.0075, 816.113258860089)","(9599.519593283892, 0.014166666666666666, 2884.113808089976)","(24675.373647223023, 0.013333333333333334, 5345.907100297683)"
0.1,0.1,2154434.6900318866,27.825594022071257,"(2364.470153946145, 0.0075, 816.1303833160887)","(9600.239328672084, 0.014166666666666666, 2884.382009705984)","(24678.26226359139, 0.013333333333333334, 5346.8990063625415)"
0.1,0.1,2154434.6900318866,464.1588833612782,"(2365.306426318267, 0.0075, 816.391375079716)","(9611.029022546794, 0.014166666666666666, 2888.36285794828)","(24721.57397259346, 0.013333333333333334, 5361.578690420856)"
0.1,0.1,2154434.6900318866,7742.636826811277,"(2372.0385029136364, 0.0075, 818.616970812013)","(9698.314439379548, 0.014166666666666666, 2919.0711711738654)","(25073.09706103628, 0.013333333333333334, 5473.1341311389315)"
0.1,0.1,2154434.6900318866,129154.96650148854,"(2400.445225262582, 0.0075, 827.3475834903109)","(10077.593584736978, 0.013333333333333334, 3042.6543614971197)","(26631.96642725689, 0.013333333333333334, 5926.998122425135)"
0.1,0.1,2154434.6900318866,2154434.6900318866,"(2500.143547436204, 0.0075, 854.66979569646)","(11552.779472110766, 0.009166666666666667, 3456.442197743821)","(33164.46852305791, 0.004166666666666667, 7582.278283339165)"
0.1,0.1,2154434.6900318866,35938136.638046406,"(2746.5251653015016, 0.005833333333333334, 922.9160906636199)","(16228.596053330302, 0.006666666666666667, 4640.90332985256)","(58227.48797318244, 0.0033333333333333335, 12839.088205217788)"
0.1,0.1,2154434.6900318866,599484250.3189421,"(3109.2494284840595, 0.0025, 1023.9689923197307)","(26543.167051346405, 0.0033333333333333335, 7224.419996060894)","(133391.37302701315, 0.0016666666666666668, 27525.35657496035)"
0.1,0.1,2154434.6900318866,10000000000.0,"(3500.6072169095187, 0.0, 1149.990392895604)","(45293.01032097051, 0.0, 12042.575546551989)","(329683.4431713745, 0.0008333333333333334, 65714.4584135814)"
